id_bien;id_codedep_codecommune;numero_voie;btq;type_voie;nom_voie;surface_carrez;type_local;surface_local;total_piece
20345;74280;3;;RUE;DE L HERMITAGE;73,26;Appartement;75;3
20346;75101;7;;RUE;VAUVILLIERS;15,20;Appartement;18;1
20347;75101;16;;RUE;THERESE;46,63;Appartement;45;2
20348;75102;20;;RUE;DUSSOUBS;19,46;Appartement;19;1
20349;75102;190;;RUE;SAINT DENIS;11,03;Appartement;13;1
20350;75102;15;;RUE;BLONDEL;27,14;Appartement;25;2
20351;75103;55;;RUE;AU MAIRE;48,37;Appartement;47;3
20352;75103;187;;RUE;DU TEMPLE;49,57;Appartement;50;2
20353;75105;24;;BD;SAINT MARCEL;78,48;Appartement;84;4
20354;75106;14;;RUE;LE VERRIER;33,80;Appartement;27;1
20355;75107;160;;RUE;DE GRENELLE;154,65;Appartement;144;6
20356;75109;65;;RUE;DE CLICHY;25,00;Appartement;20;1
20357;75109;34;;RUE;RODIER;17,94;Appartement;23;1
20358;75110;135;;BD;DE MAGENTA;40,80;Appartement;41;2
20359;75110;2;;RUE;CAIL;65,72;Appartement;60;3
20360;75111;22;;RUE;MORAND;41,59;Appartement;42;3
20361;75112;22;;CITE;MOYNET;18,81;Appartement;18;1
20362;75112;8;;RUE;DU CONGO;45,92;Appartement;41;2
20363;75114;39;;RUE;LIANCOURT;38,17;Appartement;45;3
20364;75114;20;;RUE;DU COMMANDT RENE MOUCHOTTE;73,15;Appartement;66;3
20365;75115;38;;RUE;D ALLERAY;40,74;Appartement;40;2
20366;75115;22;;RUE;DE CHERBOURG;34,39;Appartement;35;2
20367;75115;18;;RUE;DE STAEL;20,33;Appartement;24;2
20368;75115;9;;SQ;DESAIX;84,31;Appartement;85;4
20369;75116;37;;RUE;ERLANGER;219,40;Maison;320;7
20370;75116;14;;RUE;DE MUSSET;27,32;Appartement;33;2
20371;75116;52;;RUE;DOCTEUR BLANCHE;22,31;Appartement;24;1
20372;75117;34;;RUE;LAUGIER;98,35;Appartement;100;4
20373;75117;14;;RUE;TORRICELLI;59,76;Appartement;65;3
20374;75117;20;B;RUE;EMILE LEVEL;16,90;Appartement;25;1
20375;75118;171;;RUE;ORDENER;60,67;Appartement;60;3
20376;75118;1;;RUE;CALMELS;43,34;Appartement;45;2
20377;75118;4;;RUE;PAUL ALBERT;22,35;Appartement;22;1
20378;75118;23;B;RUE;PAJOL;201,50;Appartement;200;3
20379;75120;12;;RUE;JOUYE ROUVE;22,60;Appartement;22;2
20380;75120;44;;RUE;SORBIER;73,13;Appartement;73;3
20381;76165;167;;RUE;PIETON;52,80;Maison;55;2
20382;76351;37;;RUE;JULES LECESNE;80,40;Appartement;80;3
20383;76351;263;;AV;DU 8 MAI 1945;85,94;Appartement;85;4
20384;76540;12;;RUE;RENE DRAGON;70,87;Appartement;70;3
20385;76540;9;;BD;DE VERDUN;45,80;Appartement;50;2
20386;76705;14;;RUE;DANIELLE CASANOVA;45,00;Maison;45;1
20387;77014;34;;AV;FRANKLIN ROOSEVELT;117,50;Appartement;122;5
20388;77058;11;;ROC;DE LA CROIX SAINT GEORGES;60,55;Appartement;60;3
20389;77058;3;;RUE;CLAUDE NICOLAS LEDOUX;63,37;Appartement;63;3
20390;77058;31;;AV;MARIE CURIE;60,02;Appartement;60;3
20391;77118;3;B;RUE;DU HUIT MAI 1945;43,41;Appartement;44;2
20392;77186;32;;RUE;LAGORSSE;93,44;Appartement;103;5
20393;77215;3;;BD;VICTOR HUGO;52,02;Appartement;50;2
20394;77217;2;;RUE;MADAME HEGOT;65,52;Appartement;53;2
20395;77258;37;;RUE;GABRIEL;62,25;Appartement;62;3
20396;77284;40;;RUE;DES CORDELIERS;41,82;Appartement;41;2
20397;77284;32;E;RUE;LOUIS BRAILLE;67,91;Appartement;70;3
20398;77288;23;;RUE;SAINT LIESNE;36,20;Appartement;36;2
20399;77292;15;;RUE;HAM DE LA DIMERESSE;92,34;Maison;89;5
20400;77305;10;B;RUE;VICTOR HUGO;41,01;Appartement;41;2
20401;77307;40;;AV;DES FRENES;63,10;Appartement;63;3
20402;77307;56;;AV;DES FRENES;45,85;Appartement;45;2
20403;77307;25;;RUE;D AMSTERDAM;22,02;Appartement;22;1
20404;78015;1;;RUE;DE CHANTELOUP;86,06;Maison;86;4
20405;78172;75;;RES;ARISTIDE BRIAND;62,56;Appartement;62;4
20406;78297;5;;RUE;DE LA PRINCESSE DE CLEVES;61,18;Appartement;61;3
20407;78311;115;B;RUE;HOCHE;24,69;Appartement;24;1
20408;78358;7;;AV;DESAIX;103,07;Maison;83;5
20409;78358;48;;AV;EGLE;69,98;Maison;71;4
20410;78380;10;;RUE;D ORLEANS;43,20;Appartement;43;2
20411;78451;2;B;IMP;DE MONTGARDE;113,59;Maison;45;4
20412;78486;2;;CLOS;DE L ERABLE;27,42;Appartement;27;1
20413;78586;24;;PROM;MAXIME GORKI;68,64;Appartement;68;3
20414;78586;58;;RUE;DE STALINGRAD;39,57;Appartement;40;2
20415;78621;5;;RUE;DES ANCIENS COMBATTANTS;87,80;Appartement;86;4
20416;78621;15;;RUE;JEAN ZAY;78,55;Appartement;78;4
20417;78624;9010;;IMP;SAINT VINCENT;90,53;Maison;64;3
20418;78646;48;;RUE;ALBERT JOLY;88,20;Appartement;87;4
20419;81004;95;;RUE;RINALDI;57,64;Appartement;58;3
20420;83009;3;;RUE;COURBET;36,00;Appartement;36;1
20421;83023;9001;;;TIVOLY;76,87;Appartement;77;4
20422;83036;169;;CHE;DES CANISSONS;63,34;Appartement;63;3
20423;83047;22;;RUE;DU 22 EME BMNA;41,59;Appartement;41;2
20424;83049;18;A;AV;POTHONIER;65,73;Appartement;68;4
20425;83062;94;;RUE;DES PETUNIAS;101,69;Maison;88;5
20426;83071;612;;AV;DE LA BAIE DES ISLES;37,14;Appartement;36;3
20427;83115;12;;RUE;DU DOCTEUR SIGALLAS;89,53;Appartement;89;4
20428;83123;3915;;;ANCIEN CHEM DE TOULON;17,70;Appartement;18;1
20429;83137;18;;AV;COLBERT;75,50;Appartement;76;1
20430;83144;414;;AV;HONORE D'ESTIENNE D'ORVES;62,65;Appartement;64;3
20431;84003;36;;RUE;DU DOC ALBERT GROS;33,59;Appartement;33;2
20432;84054;987;;RTE;DU THOR;60,81;Appartement;67;2
20433;84087;12;;AV;HENRI FABRE;23,10;Appartement;23;1
20434;84132;203;;CHE;DE LA MONTAGNE DE THOUZON;118,58;Appartement;117;6
20435;85191;9006;;;LES RORTIERES;54,25;Appartement;56;3
20436;85222;30;;RUE;DE LA BARRE;45,09;Appartement;45;2
20437;85294;4;B;AV;PARC DU ROCHER 1ERE AVE;44,85;Maison;50;3
20438;87161;14;;AV;DE CLERMONT;55,90;Appartement;54;3
20439;88160;7;;RUE;PARMENTIER;40,79;Appartement;41;2
20440;88160;12;;RUE;D ALSACE;56,82;Appartement;61;2
20441;89024;46;;RUE;ST GERMAIN;46,51;Appartement;47;2
20442;89370;10;;RUE;DU GATINAIS;60,90;Appartement;70;3
20443;91097;4;;RUE;DE ROCHOPT;69,27;Appartement;72;4
20444;91191;2;;ALL;LUCIEN COUPAYE;80,06;Appartement;78;4
20445;91326;1;;RUE;PIVER;82,08;Appartement;65;3
20446;91377;8;;SQ;DU PORTUGAL;75,18;Appartement;76;3
20447;91386;7;;AV;DU BOIS CHAPET;77,41;Appartement;77;4
20448;91477;15;;IMP;ELISEE RECLUS;82,92;Maison;87;5
20449;91494;4;;RUE;DES CAPETTES;57,14;Appartement;55;3
20450;91687;56;;AV;DES SABLONS;16,28;Appartement;18;1
20451;91691;3;;RUE;MARCELLIN BERTHELOT;98,16;Maison;101;5
20452;92023;2;;ALL;DE LA CHAPELLE;48,51;Appartement;46;2
20453;92024;7;;RUE;MARTRE;25,63;Appartement;30;2
20454;92024;22;;VLA;SIMONE BIGOT;170,90;Appartement;125;2
20455;92024;5;;RUE;CASTERES;37,29;Appartement;35;2
20456;92026;35;;RUE;PIERRE BROSSOLETTE;67,12;Appartement;66;3
20457;92026;57;;RUE;DE BITCHE;15,07;Appartement;12;1
20458;92040;14;;RUE;DU GENERAL LECLERC;44,64;Appartement;46;3
20459;92044;139;;RUE;ARISTIDE BRIAND;75,02;Appartement;75;3
20460;92050;160;;AV;JULES QUENTIN;35,46;Appartement;36;2
20461;92051;1;;BD;PAUL EMILE VICTOR;47,55;Appartement;56;3
20462;92063;32;;RUE;RAYMOND QUENEAU;60,70;Appartement;65;3
20463;92073;10;;RUE;DU MONT VALERIEN;83,71;Appartement;83;3
20464;93033;1;;RUE;MAURICE RAVEL;42,03;Appartement;42;2
20465;93048;131;;RUE;DE PARIS;34,60;Appartement;38;2
20466;93051;9;;RUE;PAUL BELMONDO;55,62;Appartement;55;2
20467;94002;3;;RUE;PRESIDENT KENNEDY;45,08;Appartement;45;2
20468;94015;9001;;RUE;DU 2 DECEMBRE 1870;65,42;Appartement;62;3
20469;94015;19;;QUAI;LOUIS FERBER;48,16;Appartement;49;2
20470;94018;10;;RUE;VICTOR BASCH;57,55;Appartement;56;3
20471;94022;32;T;RUE;CAMILLE DESMOULINS;63,12;Maison;63;3
20472;94034;4;;RUE;DU DOCTEUR CHARCOT;53,63;Appartement;54;3
20473;94038;66;;RUE;DES ROUX;64,63;Maison;50;3
20474;94042;5;;SQ;VERGNON;47,29;Appartement;50;2
20475;94046;9001;;;RES DULAC PLAISANCE;50,03;Appartement;53;3
20476;94046;14;;RUE;LT VAISSEAU ESTIENNE ORVES;55,58;Appartement;56;3
20477;94054;1;;ALL;DES MURIERS;68,06;Appartement;68;4
20478;94058;14;;ALL;LEONIDE;25,30;Appartement;25;1
20479;94058;199;;AV;PIERRE BROSSOLETTE;38,51;Appartement;46;2
20480;94065;10;;RUE;DU CHATEAU;76,73;Appartement;90;3
20481;94067;1;;SQ;NUNGESSER;36,02;Appartement;35;2
20482;94067;51;;AV;ALPHAND;95,05;Appartement;91;3
20483;94069;20;;AV;MAL DE LATTRE DE TASSIGNY;58,80;Appartement;59;3
20484;94073;33;;RUE;PAUL AUSTER;77,04;Maison;74;4
20485;95127;12;;PL;DES CERCLADES;52,00;Appartement;53;2
20486;95210;12;;RUE;ALPHONSE HAUSSAIRE;31,65;Appartement;33;1
20487;95313;9007;;RES;DU BOIS BOULOGNE;79,91;Appartement;80;4
20488;95572;7;;AV;ADOLPHE CHAUVIN;64,86;Appartement;64;3
20489;95607;3;;RUE;DU CHEMIN VERT DE BOISSY;60,90;Appartement;62;3
20490;974409;107;;RUE;VOLTAIRE;55,99;Appartement;56;2
20491;974411;26;;RUE;DE L ABATTOIR;23,84;Appartement;24;1
20492;01034;99;;RUE;DE L AMITIE;78,54;Appartement;77;4
20493;04006;7199;;;LE SEIGNUS BAS;17,31;Appartement;18;1
20494;04112;16;;RUE;DE L ARMISTICE;44,20;Appartement;52;2
20495;04197;156;;RUE;PIERRE MAITRE;97,07;Maison;87;4
20496;05093;5316;;;ENTRE LA VIA;15,42;Appartement;14;1
20497;06004;73;;BD;DU PRESIDENT WILSON;67,12;Appartement;70;4
20498;06085;58;;CHE;DES CABRIERES;52,06;Appartement;76;4
20499;06088;396;;AV;DE PESSICART;43,50;Maison;41;2
20500;06088;75;;AV;RAOUL DUFY;40,74;Appartement;40;2
20501;06102;1;;MTE;PAULINE;46,49;Appartement;40;2
20502;08362;5;;RUE;COLBERT;37,60;Appartement;65;3
20503;08362;18;B;RUE;ETIENNE DOLET;23,14;Appartement;23;1
20504;10081;30;B;RUE;JULES FERRY;43,27;Appartement;43;2
20505;11145;9001;A;RES;HAUTS DE ST PIERRE;25,43;Appartement;21;2
20506;11170;3;;RES;LA GRANDE VOILE;27,95;Appartement;31;2
20507;11202;6;;RES;PORT ROSE 2;18,57;Appartement;19;2
20508;11202;376;;RES;TERRASSES MEDITERRANEE 1;35,37;Appartement;36;2
20509;13212;116;;RUE;GASTON DE FLOTTE;64,88;Appartement;64;3
20510;13212;51;;CHE;DES AMARYLLIS;64,72;Appartement;65;3
20511;13212;5288;F;RES;LES BOUGAINVILLEES;69,37;Appartement;64;3
20512;13212;22;;BD;DE LA COMTESSE;73,50;Appartement;73;3
20513;13213;60;;RUE;CHALUSSET;28,76;Appartement;30;2
20514;22081;5;;RUE;DES VERGERS;41,89;Appartement;42;2
20515;24322;4;;RUE;DU POT AU LAIT;28,58;Appartement;25;1
20516;25031;72;;GR;GRANDE RUE;152,78;Appartement;156;5
20517;25056;116;;RUE;BATTANT;86,89;Appartement;84;3
20518;26198;9001;;CHE;DES DEUX SAISONS;64,43;Appartement;64;4
20519;26198;2;;CHE;DES ALEXIS;30,37;Appartement;26;2
20520;27051;2;A;RUE;DE BERNAY;71,99;Maison;68;4
20521;28172;2;;PL;SAINT GILLES;64,05;Appartement;63;3
20522;30073;34;;CHE;DU MOULIN A VENT;130,00;Maison;150;5
20523;30189;8;;RUE;DU CDT RENE MOUCHOTTE;118,75;Maison;111;4
20524;30189;31;;RUE;BRICONNET;32,36;Appartement;32;1
20525;30356;7;;RUE;DU GREZET;68,70;Appartement;68;3
20526;31555;34;B;RUE;DU PRINTEMPS;35,69;Appartement;30;2
20527;31557;12;;BD;ALAIN SAVARY;79,49;Appartement;79;4
20528;33011;12;;RUE;PIERRE PAUILHAC;51,71;Appartement;51;2
20529;33063;372;;AV;THIERS;48,42;Appartement;48;2
20530;33192;21;;CRS;DU GENERAL DE GAULLE;24,36;Appartement;28;1
20531;33229;23;;AV;DE LA REPUBLIQUE;35,80;Appartement;36;1
20532;33490;6;;CHE;DE CAMASSON;56,82;Appartement;59;3
20533;33522;66;;RUE;LAFITTE;76,88;Appartement;78;4
20534;33522;690;;CRS;DE LA LIBERATION;20,08;Appartement;21;1
20535;33529;3;;RUE;VICTOR HUGO;27,45;Appartement;26;1
20536;34058;134;;CHE;DE LA PIERRE BLEUE;70,25;Appartement;48;2
20537;34145;178;;BD;DE LA REPUBLIQUE;57,58;Appartement;57;3
20538;34172;2;;RUE;BEAU SEJOUR;55,98;Appartement;55;2
20539;34172;7;;RUE;D ALSACE;29,37;Appartement;30;1
20540;34172;100;;PL;SEAN MAC BRIDE;23,85;Appartement;24;1
20541;35047;7;;SQ;DE KER FLEURI;46,64;Appartement;46;2
20542;35236;3;;RUE;DU PLESSIX;19,75;Appartement;33;1
20543;35238;2;;RUE;NATHALIE LEMEL;54,40;Appartement;54;3
20544;35238;11;;RUE;GABRIEL GERMAIN;66,66;Appartement;66;3
20545;35288;5;;RUE;DU HAVRE;35,55;Appartement;45;3
20546;35353;3;;RUE;DES GLENANS;88,35;Appartement;88;4
20547;37261;2;;RUE;ROBERT RANJARD;78,65;Appartement;78;4
20548;38030;20;;RUE;DES TROIS CROIX;109,00;Appartement;118;4
20549;38040;5127;;RUE;PRINCIPALE LA ROUTE;22,24;Appartement;23;2
20550;38151;7;;ALL;CHARLES LOUPOT;45,05;Appartement;44;2
20551;38169;12;;RUE;DU POLYGONE;16,76;Appartement;17;1
20552;38185;10;;RUE;JEAN JACQUES ROUSSEAU;28,51;Appartement;30;1
20553;38185;14;;AV;ALBERT 1ER DE BELGIQUE;84,24;Appartement;86;4
20554;38185;11;;PL;BIR HAKEIM;106,92;Appartement;110;4
20555;38185;191;;RUE;DE STALINGRAD;52,97;Appartement;52;2
20556;38185;16;;RUE;DOC SCHWEITZER;64,09;Appartement;65;3
20557;38382;7;;RUE;DU FOYER;122,63;Maison;114;5
20558;38421;12;;RUE;TRISTAN CORBIERE;73,16;Appartement;73;4
20559;39154;5407;;;RTE DE LA FRASNEE;3,00;Appartement;94;3
20560;40281;90;;AV;DE TUDELA;56,11;Appartement;55;3
20561;42095;7;;RUE;COURBON BRIOUDE;85,77;Appartement;85;4
20562;42187;45;;RUE;BRANLY;54,06;Appartement;54;2
20563;42218;28;;RUE;GRAND GONNET;119,10;Appartement;102;4
20564;42218;4;;RUE;DU DOCTEUR CALMETTE;75,45;Appartement;79;4
20565;42218;98;;CRS;FAURIEL;67,03;Appartement;67;4
20566;43157;20;;RUE;DE LA GAZELLE;59,84;Appartement;61;2
20567;43157;57;;AV;MARECHAL FOCH;60,79;Appartement;60;3
20568;44026;10;;MAIL;DE LA MAINGUAIS;42,64;Appartement;42;2
20569;44049;25;;RUE;DU MAL FOCH (VC10);32,49;Appartement;31;2
20570;44098;8;;RUE;DE LA CHAPELLE;51,80;Appartement;60;2
20571;44109;13;;RUE;DE PORT LA BLANCHE;65,98;Appartement;65;3
20572;44172;21;;RUE;DU LUXEMBOURG;86,24;Maison;86;4
20573;44184;3;;RUE;DE TOUTES AIDES;36,91;Appartement;50;3
20574;44211;8;;RUE;JULIEN JAUNAIS;64,90;Appartement;64;3
20575;44211;27;;BD;BELLANGER;73,66;Appartement;74;4
20576;45232;42;;RUE;DES MARRONNIERS;47,79;Appartement;47;2
20577;45234;22;;PL;DU VIEUX MARCHE;15,00;Appartement;57;3
20578;47175;1559;;;MON DESIR;33,96;Maison;32;2
20579;49007;1;;RUE;RENOU;48,45;Appartement;47;3
20580;49007;4;B;RUE;ST MAURILLE;144,22;Appartement;144;5
20581;49007;65;;RUE;GUSTAVE COURBET;63,93;Appartement;64;3
20582;49015;117;;AV;PIERRE MENDES FRANCE;68,79;Appartement;69;3
20583;50033;3;;;LA VALLEE;75,28;Maison;63;4
20584;51065;48;;RUE;DE LA PENTECOTE;75,00;Maison;73;4
20585;51454;78;;RUE;LESAGE;64,40;Appartement;64;3
20586;51454;2;;RUE;DE L UNIVERSITE;98,69;Appartement;103;4
20587;53130;28;;RUE;DES CHEVAUX;39,80;Appartement;49;2
20588;54137;30;B;RUE;DE LONGWY;121,80;Appartement;122;4
20589;54528;30;;RUE;MERE TERESA;47,26;Appartement;47;2
20590;54547;4;;SQ;D OSLO;41,09;Appartement;40;1
20591;54547;59;;RUE;SAINTE BARBE;31,85;Appartement;27;1
20592;54578;26;;AV;SAINT SEBASTIEN;31,38;Appartement;31;2
20593;56078;7484;;RES;LE MAEVA;40,37;Appartement;41;2
20594;56101;1;B;RUE;DE FETAN BERR;274,00;Appartement;36;2
20595;56121;9;;RUE;BEAUVAIS;41,52;Appartement;40;2
20596;56121;77;;RUE;DE KERGUESTENEN;56,00;Appartement;58;2
20597;59009;108;;RUE;CHARLES LE BON;101,95;Maison;107;5
20598;59178;1090;;BD;JEANNE D ARC;83,77;Appartement;82;4
20599;59350;44;;RUE;BONTE POLLET;82,12;Appartement;83;4
20600;59462;67;B;RUE;DU GEN DE GAULLE;88,31;Appartement;88;4
20601;59491;606;;RUE;MARCEL SEMBAT;72,28;Appartement;70;4
20602;60141;2;;ALL;DU COQ CHANTANT;67,78;Appartement;68;3
20603;60382;190;;RUE;PIERRE CURIE;54,64;Appartement;55;3
20604;61169;76;;RUE;DE MESSEI;64,23;Appartement;66;3
20605;63300;18;;RUE;DE L HORLOGE;67,02;Appartement;58;3
20606;64122;9001;;RES;VICTORIA SURF;22,75;Appartement;24;1
20607;64129;4;;RUE;DU CORPS FRANC POMMIES;75,58;Appartement;78;4
20608;64445;4;;AV;MIRABELLE;59,98;Appartement;60;3
20609;64445;42;;RUE;CASTETNAU;25,65;Appartement;26;2
20610;64445;26;;AV;FEDERICO GARCIA LORCA;84,66;Appartement;84;4
20611;65286;1;;RUE;NORMANDE;67,49;Appartement;65;4
20612;66136;38;;;RAMBLA OCCITANIE;35,03;Appartement;40;2
20613;69044;15;;CHE;DES PIERRES PLANTEES;34,45;Appartement;37;2
20614;69201;17;;IMP;DE LA CITE;60,91;Maison;51;3
20615;69202;22;;RUE;GEORGES CLEMENCEAU;84,46;Appartement;83;3
20616;69207;1;;CHE;DE LA MENDILLONNE;76,93;Appartement;83;4
20617;69238;167;;ALL;DES BRUYERES;72,09;Appartement;71;3
20618;69264;165;;CHE;DES SABLES;69,23;Appartement;69;3
20619;69266;128;;BD;DU ONZE NOVEMBRE 1918;29,95;Appartement;30;1
20620;69266;20;;RUE;DES MURIERS;54,71;Appartement;54;3
20621;69266;73;;RUE;DU PREMIER MARS 1943;60,07;Appartement;60;3
20622;69266;3;;RUE;LOUIS BRAILLE;34,96;Appartement;35;1
20623;69290;62;;RUE;LOUIS BRAILLE;74,15;Appartement;70;3
20624;69290;47;;;ROUTE D'HEYRIEUX;159,28;Maison;102;4
20625;69296;120;;RUE;DE LA CHARRIERE;85,03;Maison;84;4
20626;69381;16;;RUE;ST POLYCARPE;43,81;Appartement;47;2
20627;69382;55;;RUE;FRANKLIN;80,52;Appartement;84;2
20628;69383;19;;RUE;DE LA VICTOIRE;19,49;Appartement;20;1
20629;69383;48;;CRS;RICHARD VITTON;33,76;Appartement;46;2
20630;69383;203;;AV;LACASSAGNE;112,88;Appartement;101;4
20631;69383;185;T;AV;FELIX FAURE;48,42;Appartement;48;2
20632;69384;25;Q;RUE;DE NUITS;148,30;Maison;148;6
20633;69385;107;;QUAI;PIERRE SCIZE;37,24;Appartement;74;3
20634;69386;4;;AV;MARECHAL FOCH;36,09;Appartement;35;2
20635;69387;45;;RUE;DE L UNIVERSITE;20,55;Appartement;19;1
20636;69387;3;;RUE;MARC BLOCH;92,85;Appartement;90;3
20637;69387;6;;RUE;SAINT LAZARE;43,21;Appartement;43;2
20638;69387;10;;RUE;JOSEPHINE BAKER;17,75;Appartement;17;1
20639;70285;12;;RUE;DE L ECOLE - HERICOURT;46,00;Appartement;46;2
20640;70310;3;;RUE;DE LA FONT;309,82;Maison;120;4
20641;71221;6392;;RUE;DES MOUILLERES;82,45;Maison;82;4
20642;73024;8651;;;IMM LA LAUZIERE DESSUS;26,80;Appartement;26;2
20643;73150;5597;;;IMM LE FRANCE;22,50;Appartement;21;1
20644;74056;247;;AV;DE COURMAYEUR;26,67;Appartement;30;1
20645;74087;201;;RTE;DE LA BARQUE;84,38;Appartement;84;4
20646;74256;127;;RUE;DES RANES;56,71;Appartement;59;3
20647;74311;74;;CHE;DES PLACES;18,00;Appartement;19;1
20648;75101;15;;RUE;DU LOUVRE;86,60;Appartement;86;3
20649;75101;9;;RUE;DES PETITS CHAMPS;22,18;Appartement;20;1
20650;75102;18;;RUE;VOLNEY;28,15;Appartement;27;2
20651;75102;45;;RUE;MONTMARTRE;35,23;Appartement;31;2
20652;75102;19;;RUE;GRENETA;19,60;Appartement;20;1
20653;75104;12;;RUE;DES LOMBARDS;22,88;Appartement;21;1
20654;75104;71;;RUE;SAINT ANTOINE;30,14;Appartement;30;2
20655;75105;17;;RUE;DES BERNARDINS;42,17;Appartement;43;3
20656;75105;41;;RUE;DU FER A MOULIN;25,18;Appartement;27;2
20657;75107;37;;RUE;DE BEAUNE;34,04;Appartement;33;2
20658;75107;5;;RUE;AUGEREAU;36,84;Appartement;40;2
20659;75109;5;;CITE;DE TREVISE;71,44;Appartement;75;4
20660;75110;117;;BD;DE LA VILLETTE;32,02;Appartement;26;1
20661;75111;148;;RUE;SAINT MAUR;38,01;Appartement;38;2
20662;75111;1;;PL;DE LA NATION;74,83;Appartement;71;3
20663;75112;36;;RUE;CLAUDE DECAEN;79,02;Appartement;80;3
20664;75112;233;;AV;DAUMESNIL;23,93;Appartement;24;2
20665;75112;69;;BD;DE REUILLY;45,88;Appartement;45;2
20666;75112;37;;BD;DE REUILLY;41,03;Appartement;40;1
20667;75113;105;;RUE;DE PATAY;25,70;Appartement;28;2
20668;75113;43;;AV;D ITALIE;22,12;Appartement;22;1
20669;75113;33;;RUE;PASCAL;38,45;Appartement;41;2
20670;75114;41;;RUE;DU MOULIN VERT;32,82;Appartement;34;1
20671;75115;73;;RUE;DES MORILLONS;14,41;Appartement;14;1
20672;75115;26;;RUE;LACRETELLE;52,08;Appartement;51;3
20673;75115;356;;RUE;DE VAUGIRARD;90,24;Appartement;90;2
20674;75115;145;;RUE;DE LA CROIX NIVERT;61,81;Appartement;62;3
20675;75115;65;;RUE;DU THEATRE;52,79;Appartement;50;2
20676;75115;15;;RUE;EMMANUEL CHAUVIERE;34,02;Appartement;38;1
20677;75116;5;;RUE;JOUVENET;39,90;Appartement;41;2
20678;75116;34;;RUE;D AUTEUIL;92,02;Appartement;100;4
20679;75116;31;;RUE;RAFFET;73,02;Appartement;70;4
20680;75117;9;;RUE;DU MONT DORE;83,95;Appartement;85;4
20681;75117;11;;RUE;BIOT;49,05;Appartement;50;2
20682;75117;29;;RUE;DES APENNINS;12,62;Appartement;12;1
20683;75117;3;;RUE;BARON;38,85;Appartement;36;3
20684;75118;15;;RUE;CAPITAINE MADON;10,26;Appartement;11;1
20685;75118;13;;RUE;CHRISTIANI;81,28;Appartement;80;2
20686;75119;16;;RUE;DE MEAUX;22,73;Appartement;23;1
20687;75120;6;;RUE;DU DOCTEUR PAQUELIN;36,91;Appartement;34;2
20688;75120;116;;RUE;D AVRON;3,37;Appartement;19;1
20689;76108;51;;RUE;ROGER GOBBE;19,88;Appartement;17;1
20690;76259;3;;RUE;BAILLY;59,10;Appartement;56;2
20691;76305;9006;;CITE;CAMUS;98,84;Maison;65;3
20692;76351;104;;BD;CLEMENCEAU;60,64;Appartement;62;2
20693;76351;74;;RUE;MICHELET;114,17;Maison;120;3
20694;76351;49;;RUE;DE PRESSENSE;45,34;Appartement;45;2
20695;76540;28;;RUE;PERCIERE;48,61;Appartement;48;2
20696;77053;20;;RUE;PETIT DE BEAUVERGER;39,23;Appartement;40;2
20697;77058;6;;RLE;AUX LOUPS;53,02;Appartement;52;2
20698;77107;3;;RUE;DU MARCHE;61,89;Appartement;58;3
20699;77108;2;;RUE;SAINT HUBERT;62,55;Appartement;62;2
20700;77108;49;;RUE;GAMBETTA;34,67;Appartement;35;1
20701;77152;304;;AV;JEAN JAURES;81,06;Appartement;80;3
20702;77153;19;;RUE;DE MEAUX;51,30;Appartement;56;3
20703;77243;38;;RUE;SAINT SAUVEUR;40,90;Appartement;40;2
20704;77258;5;;CRS;DES PETITES ECURIES;87,28;Appartement;87;4
20705;77284;6;;RUE;ALBERT CAMUS;76,33;Appartement;76;4
20706;77445;2;B;RUE;MARCELIN BERTHELOT;74,67;Appartement;73;4
20707;78126;4;;;HAU DES PERDRIX;146,14;Maison;125;6
20708;78158;42;;RUE;DE VERSAILLES;47,98;Appartement;45;2
20709;78322;10;;RUE;DE LA LIBERATION;73,49;Maison;123;5
20710;78362;110;;RTE;DE HOUDAN;36,00;Appartement;36;2
20711;78423;7;;RUE;CHARLES LINNE;84,46;Appartement;84;4
20712;78481;2;;AV;P MARTIN LUTHER KING;88,57;Appartement;86;5
20713;78551;132;;RUE;DU PDT ROOSEVELT;47,37;Appartement;47;2
20714;78586;52;;AV;DE LA REPUBLIQUE;61,75;Appartement;62;3
20715;78616;48;;RUE;DE LA PORTE ST MARTIN;72,46;Appartement;74;3
20716;78640;3;;RUE;MARYSE BASTIE;92,15;Appartement;90;4
20717;78642;9;;RUE;DU STADE;69,86;Appartement;70;4
20718;78646;11;;RUE;DE SATORY;83,18;Appartement;86;4
20719;78686;17;;AV;DU GENERAL LECLERC;43,65;Appartement;46;2
20720;83004;3;B;RUE;GUILLAUME OLIVIER;40,40;Appartement;44;2
20721;83061;9001;;AV;DES PORTES DU SOLEIL;84,90;Maison;84;4
20722;83062;70;;RUE;MARC DELAGE;67,16;Appartement;65;4
20723;83071;66;;RUE;LOUIS BOSC;23,97;Appartement;23;1
20724;83098;141;;PL;DES OURSINIERES;26,53;Appartement;25;1
20725;83112;9001;;AV;DE LA MER;35,41;Appartement;38;2
20726;83126;4;;RUE;CHARLES GOUNOD;50,73;Appartement;52;3
20727;83137;30;;IMP;GEORGES MOINEAUX;30,03;Appartement;25;2
20728;83137;76;;RUE;VICTOR GELU PROLONGEE;78,15;Appartement;77;4
20729;83137;226;;RUE;GENERAL MICHEL AUDEOUD;54,35;Appartement;53;3
